Axyz,Act
8.521120295,walking
8.128513331,walking
8.296195247,walking
8.933179291,walking
8.793023053,walking
8.94975881,walking
10.64009355,walking
10.93558218,walking
10.82005029,walking
11.12285838,walking
11.6900918,walking
12.88843558,walking
13.87085992,walking
13.48982391,walking
12.79423071,walking
10.96177247,walking
9.010223584,walking
8.539533477,walking
8.586417697,walking
9.013337975,walking
9.837697641,walking
10.39260977,walking
11.25270651,walking
12.66927897,walking
13.27437708,walking
13.70719464,walking
14.46080108,walking
15.16886413,walking
15.42957722,walking
16.16128858,walking
16.46214261,walking
14.81294565,walking
14.16920554,walking
14.38890511,walking
15.17306853,walking
16.13340365,walking
15.95196155,walking
15.55955294,walking
13.66752669,walking
12.19922845,walking
11.55367631,walking
10.14494607,walking
9.947831712,walking
9.512335132,walking
9.252116533,walking
9.034954861,walking
8.734889654,walking
8.166463751,walking
8.025366788,walking
8.095120524,walking
8.117948733,walking
8.573652729,walking
8.783917779,walking
9.089396966,walking
10.13895058,walking
11.09643811,walking
11.17559794,walking
11.16957544,walking
11.18487485,walking
12.49995831,walking
13.52699134,walking
13.87235943,walking
12.44385327,walking
11.0061965,walking
10.21233687,walking
8.98613595,walking
8.739701543,walking
9.290011601,walking
10.15752978,walking
10.78815853,walking
11.34253357,walking
12.00757794,walking
12.849987,walking
13.37517593,walking
14.37504275,walking
15.09713134,walking
15.47168181,walking
14.99399169,walking
15.2739025,walking
15.34159623,walking
12.87345775,walking
13.50552095,walking
15.05948305,walking
16.41609394,walking
17.26228191,walking
17.25620621,walking
15.75866939,walking
14.33716058,walking
12.71834419,walking
10.88677037,walking
10.81190846,walking
10.64358767,walking
10.22537813,walking
9.952676477,walking
9.556452906,walking
9.114208903,walking
8.180421797,walking
7.972661552,walking
7.825125286,walking
7.846302692,walking
8.335954561,walking
8.498275637,walking
9.170772948,walking
10.40180724,walking
10.78797322,walking
10.63724968,walking
11.65961795,walking
12.55716116,walking
14.44063817,walking
15.83336912,walking
15.05469691,walking
12.30352995,walking
10.55077596,walking
9.785527791,walking
9.622319482,walking
9.659569598,walking
9.889822034,walking
10.2900638,walking
10.2900638,walking
11.62246472,walking
11.94937811,walking
12.36866515,walking
13.65152526,walking
14.90997001,walking
15.93052036,walking
16.3742514,walking
16.72049,walking
16.65376298,walking
15.35699431,walking
13.85940779,walking
14.22062853,walking
15.41484227,walking
16.44806811,walking
16.42596553,walking
15.31147041,walking
13.622873,walking
12.71035547,walking
10.94015656,walking
10.37287071,walking
10.06048538,walking
9.695481673,walking
9.305293043,walking
8.812614147,walking
8.534910216,walking
7.80411634,walking
7.666607237,walking
7.78241036,walking
7.755832577,walking
7.755621194,walking
8.318373527,walking
9.068893651,walking
9.587068068,walking
11.14801579,walking
10.98132983,walking
10.88356752,walking
11.59996951,walking
13.62808648,walking
14.87993518,walking
15.19869857,walking
13.73952456,walking
11.61485787,walking
10.27194451,walking
9.019212086,walking
8.867308915,walking
8.912292862,walking
9.350249663,walking
10.40566342,walking
11.20227572,walking
11.61650409,walking
12.29059376,walking
12.94057519,walking
13.76548498,walking
14.35128629,walking
15.40344118,walking
16.44229857,walking
17.02785381,walking
16.44811083,walking
14.63659593,walking
13.7820181,walking
14.5421478,walking
15.04392888,walking
16.28520732,walking
16.60727189,walking
